A3PF2ITJ9Q90NY	0.015592397 -0.009650064 -0.00020317861 0.012798165 0.0059848595 0.006714076 0.007666126 0.0043615676 0.00035574505 0.00092935254 0.012099919 -0.00097342796 -0.0016206363 -0.008009411 -0.015672699 0.0057839737 0.004011336 -0.008033401 0.020498786 0.0020848007 0.00058123056 -0.012433947 0.0008316944 0.0017529037 0.014724171 -0.0030362115 0.004974525 0.0049245213 0.019161588 -0.012291232 0.010551653 -0.009331907 0.0053917575 0.00916664 0.01407586 -0.016794017 0.0021591312 -0.01435353 0.00036295678 0.0030617919 -0.0018917174 -0.0037054205 -0.004246168 0.0069994507 0.0068886746 0.018714717 -0.0063513224 0.006671735 0.0048773843 0.0018698281 0.009231566 0.0074809305 0.005627211 0.012497163 0.0027850035 -0.008157471 0.012835578 0.0031677377 -0.0074353954 0.0015353025 -0.0048861755 -0.010345765 -0.012683369 0.007055166 -0.008847993 -0.009640947 -0.007927958 -0.006778973 -0.0111530535 0.015457747 0.008542444 0.0020496463 -0.0079183 0.0045647654 -0.0068757567 1.2923834e-05 0.012461705 -0.0023187876 -0.010286894 -0.005214184 0.016099181 0.0018162826 0.0021859515 0.0050159628 0.007155766 -0.0055355243 -0.006790873 -0.0067116763 -0.0055182474 -0.007254338 0.016661547 -0.013229425 -0.0049629644 0.014382078 0.0038722884 -0.0032571387 0.005947278 0.007308646 -0.0076228874 0.001195865 0.0041574733 -0.002007688 0.0095677 0.0021492962 -0.007297375 -0.0027943703 0.003033788 0.014743524 0.011768068 -0.0062943264 -0.01429636 -0.01860477 0.006382931 -0.022664234 -0.012518268 0.009924129 0.0015460405 0.00065126905 -0.012998894 0.0024032905 0.0020339706 -0.0026379905 -0.01966265 0.003807098 0.008842488 -0.0065206476 0.0018128405 -0.0010502758 
A9LNRRYLOSIUT	0.011142808 -0.007413648 0.009224873 0.014196272 0.00022229973 -0.0017859908 0.0016728657 0.0031314997 0.0072564753 0.020745011 -0.0116318595 0.0069398223 0.00059203134 0.0073544965 0.015433231 0.0030794074 -0.0006270913 0.011924524 -0.0036350107 0.007230385 0.0053515886 -0.001130206 0.014620669 0.0056037656 -0.0011193956 -0.009512686 0.0047073383 0.008184789 -0.0020953943 -0.009975051 -0.0057744426 0.022831002 0.013133998 0.0003132344 0.006754624 0.018171763 -0.004571033 0.005176511 0.001541604 0.0045716255 -0.005958616 -0.0063805096 0.008792041 0.020370893 0.0091079585 -0.0060524675 -0.013661824 -0.0028236483 -0.0047783633 -0.004047769 -0.008653591 -0.011429011 0.0031762912 0.0111567145 -0.015673013 -0.010740361 -0.0048926827 0.0040470455 0.010089343 -0.020804906 0.016052285 -0.008118027 0.018131444 0.00808837 -0.0032880348 -0.0036045809 -0.022675328 -0.01133153 0.011630722 -0.011617462 0.012037863 0.004575551 0.0015061866 -0.009571722 0.00630821 -0.0071305735 -0.0069160396 -0.012871939 -0.014380733 -0.014693177 0.009011769 -0.0072855684 -0.011787286 -0.03063093 0.0051788655 0.0042993883 0.011505578 0.013140914 0.0008478017 0.010679515 -0.0005765213 -0.0046439213 -0.007099009 -0.009600107 0.003985283 0.015069725 -0.009767723 0.0038301304 -0.007878023 0.009549623 -0.014653223 -0.0140137905 0.0035972542 -0.009556393 -0.007647123 -0.0069454806 0.01408313 -0.005730206 -0.012388771 0.0063055274 -0.008696149 -0.00055094156 0.0047074915 0.0053492705 0.0039870446 -0.0065437295 0.00046432298 0.001497385 -0.0076641757 0.008338501 0.001654469 -0.0066068387 -0.013770558 0.0037834223 -0.0015958598 0.009589525 -0.006961686 -0.011666194 
A1X5K5AFPF2LNJ	0.0022536009 -0.042116992 -0.036927268 0.04008075 -0.010597741 -0.0106371725 0.035614215 0.037338324 0.018703265 0.037560083 -0.017282182 -0.029114256 0.022501187 -0.032070827 -0.026081309 0.03347315 0.016718049 0.022786478 0.029350003 -0.012903869 -0.056866717 -0.039145894 0.029774874 -0.0019649062 0.03950438 0.023098905 0.011332366 0.017523766 0.016171793 -0.07570819 -0.015976368 -0.037175525 -0.0143402 0.0462827 -0.005653851 0.006197802 0.020870239 -0.04329688 0.0398925 0.006444613 0.00013504743 0.019720724 -0.00946719 0.01613136 -0.0012011903 0.04675622 -0.049826197 -0.024001358 -0.016216956 -0.0069824727 0.0053828955 0.019157168 0.05071976 0.0065474203 0.052249476 -0.0039614555 0.037179925 0.0043665543 0.018364698 0.047361005 -0.03558298 0.028900402 -0.02734215 0.020649528 0.0054979837 -0.014415828 0.034975167 -0.015649395 -0.06423001 -0.0064071673 -0.017362164 -0.0105279265 -0.01530597 0.01575674 0.045610216 -0.006098922 -0.021110402 -0.022840789 0.015723692 0.031724375 -0.0027643668 -0.02920997 0.012441444 0.070032835 -0.004825924 0.011041322 0.0025454615 -0.012631538 0.02191508 0.01582293 -0.02404628 0.032940898 0.00021373709 0.012331791 0.008958952 -0.03615801 0.017881582 0.038586445 -0.011067921 -0.03557095 0.017069647 -0.020642383 0.03034586 0.039154757 0.014106006 0.017180806 -0.024583463 0.0073874756 0.046806782 -0.00016272231 -0.0069923247 -0.03772105 -0.0029980752 -0.083493724 0.008682737 0.03491683 -0.02085309 0.0015612202 0.0028519544 0.023465088 -0.033166103 -0.001397654 0.0042477758 0.030433875 0.0052398993 -0.01559988 0.010588637 0.03796057 
A2LYT2QET2KC4N	0.016050514 0.02413659 -0.0024164324 -0.015488875 -0.0013166191 0.0033638724 0.011215417 0.011628934 0.014194154 -0.009522325 -0.028142087 0.0014431075 0.023643835 0.009709447 -0.011454219 -0.029609501 0.028086249 -0.026043277 -0.021920163 0.0093879085 -0.002795979 -0.016166592 0.011281844 -0.037841115 0.042153038 0.019068617 -0.011733835 0.051363353 -0.008266599 -0.03272982 -0.0010431219 -0.005839042 -0.0043028886 0.018449714 -0.021032142 0.003884801 0.01571617 -0.020407505 5.0425857e-05 -0.034791164 -0.011261526 0.016866649 -0.01058175 0.0009432797 0.004260277 0.0039976323 0.013411431 0.024610542 0.0045484076 -0.010147048 0.012004329 0.012503071 0.005426168 -0.021648958 0.04372737 -0.016218835 -0.012965143 -0.008069662 0.008068331 0.030956797 -0.017586563 -0.002662257 0.01364534 -0.02568456 0.03008214 0.011709885 0.010912761 0.010814262 -0.012267078 -0.00072570954 0.012340303 -0.005811605 -0.011208662 0.019599006 -0.047107518 0.053022962 0.006516096 0.033421647 -0.010567754 0.031974778 0.04242278 -0.008880427 -0.003907803 0.011352068 0.0118762525 0.017187564 0.003394085 0.021677094 -0.049662177 0.0052194744 -0.0046919133 -0.023368062 -0.03409413 -0.02059444 -0.0034004387 0.008073557 -0.0068806293 0.017986713 0.00707166 0.03599943 0.024056662 0.0068650786 0.019871188 0.015054854 -0.0013844597 0.013682036 -0.018519212 0.011502718 0.050058812 0.011556877 -0.04200623 -0.004369225 0.0121354805 -0.0103729395 -0.0016600464 -0.009522094 -0.051449012 0.014349885 -0.010701989 0.01125206 0.021188492 0.0354658 0.011073644 -0.014065073 -0.0029079488 0.011079925 0.021761492 0.017377926 
AHD3NZHDUZ5I6	-0.017306434 0.0054935114 -0.013872937 0.015922878 0.006629731 -0.0033443035 0.008860589 0.01062563 0.009102426 -0.0037487808 0.010322687 -0.0016269275 -0.0025066866 -0.021124449 -0.010309528 0.019063288 0.0071130446 0.0038219797 0.0038247043 0.009899639 0.0075178645 -0.015429484 0.02986378 0.011342074 -0.0048379186 -0.0026398369 0.006666304 0.030921089 -0.009832952 0.001658118 0.019624759 -0.01587855 -0.012429441 0.028642071 0.006466697 0.0025686624 0.015844138 -0.009239798 -0.019437946 -0.002598215 -0.001384093 0.0038165217 -0.007415149 -0.0016324882 0.008120996 0.021753399 -0.0014623879 -0.012847938 0.0026242384 -0.029471984 0.00473917 -0.022480836 -0.0042690295 -0.012791705 -0.00040724853 0.008562053 -0.009677789 0.009070165 0.008714773 0.01272177 0.017993705 -0.030955669 -0.019729825 -0.011664961 -0.0013166595 -0.018816888 -0.010300319 0.0077496246 0.0032437611 -0.0005865573 0.0036031355 -0.008431122 0.0062651443 -0.027486349 0.013148841 0.00056515407 0.0014964555 -0.003844905 0.0023779715 -0.025515247 0.016414937 -0.024026796 0.0071964306 0.016601766 -0.018390052 0.015192686 0.007017788 0.007000597 0.0142916 0.018595934 -0.029182438 0.0041692387 0.008881937 -0.025066704 -0.012057856 -0.01672003 -0.007424922 0.009773288 -0.007046323 0.007704976 0.012564217 -0.0035753408 -0.0008947546 -0.012336768 -0.011676295 0.012030878 0.017978176 -0.0028641722 0.009668153 -0.020954948 -0.020004706 -0.005943461 0.001758536 -0.014702783 0.009232977 0.028107014 -0.006446754 -0.0076779635 0.00231957 -0.0143712545 -0.011856694 0.009778955 0.010476972 -0.010853461 0.009955163 0.030715775 -0.034148656 0.023968799 
A1B24Z70GEJYAG	0.0053362777 0.006221008 -0.007300634 -0.0008605362 -0.011939172 -0.0017320205 -0.019032303 0.0007512785 0.0021147588 0.0018159706 0.00079857605 -0.0005229338 0.0031605042 -0.0045125377 -0.007553268 0.0047683404 -0.010442755 -0.021422703 -0.0050167586 -0.006742053 0.0014861088 0.00067892944 0.0013543757 0.00836851 -0.0063204784 0.0041528987 0.0022540991 0.00133112 0.02066202 -0.0020266885 -0.009324801 -0.004231765 -0.009380092 0.00093449996 -0.0025331308 -0.015692107 0.0060023945 0.004450851 -0.004232041 -0.012821385 0.016878262 0.0012491378 -0.0057192077 -0.0021685818 0.005027545 -0.003649345 0.011925382 -0.00041639953 -0.008360569 0.0004015472 -0.0019496327 -0.0039881924 -0.011644947 -0.0185608 0.0031378237 0.011219022 -0.0072274194 -0.002717419 -0.012826263 0.003752294 -0.0024262974 0.008753842 0.00047301958 -0.0019422588 0.009231981 -0.0068307095 0.008735018 -0.0015963949 -0.0052936557 -0.0006765271 0.0053564114 0.0143437795 0.0032348074 -0.0005030378 0.0045752013 0.01060223 0.006267331 0.014555786 0.011205161 -0.012885735 -0.0048170555 0.011863093 0.008215539 -0.000604019 -0.00841548 -0.0140548535 -0.00042622746 -0.004418752 0.0011762053 0.0049079093 0.0070384457 -0.011815487 -0.00163478 -0.012480678 0.0076875966 0.005113856 0.007154274 -0.009384648 -0.011280322 -0.002604125 0.013247326 -0.007164376 -0.005528419 0.012606705 -0.0046354905 0.005601741 0.0005643885 0.0027617353 0.002790444 0.0009202821 -0.0047967657 0.004974073 0.0029282372 0.017502733 -0.017327638 0.0021969671 0.001305486 0.0049666716 0.0068042018 0.00065352494 -0.0012389864 0.007009788 0.0057486915 0.0072882194 -0.0054074535 -0.0026177599 -0.011456758 0.004420957 
A2V9F0I5UE9LN5	-0.004987439 0.032265007 -0.012115789 -0.0009361916 -0.013778384 -0.0077490117 -0.014203614 -0.009700529 -0.002413911 -0.014219304 0.0369912 0.017713 -0.008809997 0.012631774 -0.02187182 0.007755646 -0.02375656 -0.024467314 0.0032050053 -0.008308284 -0.014022653 -0.015117499 -0.0036289012 -0.008153343 -0.017999932 0.008988304 -0.00308107 -0.0065459907 0.03337912 0.015625093 -0.03207166 -0.0018973803 -0.022413805 -0.006668661 0.012021234 -0.013941968 0.004433357 0.006694807 0.0047906996 -0.026594823 0.013902792 0.019122878 -0.03480689 -0.026647566 -0.005033072 0.01603615 0.021556532 0.010689694 -0.005497517 0.019201783 0.0020987242 0.0021459684 -0.008272689 -0.03168045 -0.0038477844 0.023153171 -0.01658504 0.017172387 -0.0119213825 0.008727116 -0.016881041 0.007911015 -0.0024875868 -0.0056100897 0.018202936 0.011882397 0.033261634 -0.005534376 -0.016979355 0.011104156 -0.01528669 0.009550974 0.0041458677 0.013518499 0.0017555853 0.018046487 0.0020264597 0.033597633 0.015569059 -0.020691015 -0.015255515 0.00054250733 0.018627139 0.0075692693 -0.011204989 -0.033943452 -0.038762964 0.0008310405 -0.010878632 0.005316534 0.011926115 0.0018810466 -0.017575983 -0.004539426 -0.0001681223 -0.0009692872 0.021533627 -0.017619275 0.0028563414 -0.0021000572 0.008012512 0.0022697018 -0.038939197 0.0281763 -0.01838048 0.008513571 -0.011399234 0.006914099 0.0057684323 0.005783879 0.016677788 -0.0021499584 -0.030978754 0.019625306 -0.01011189 0.0035165348 0.016180342 0.012841182 0.011895356 -0.004440178 0.0034652587 0.024688408 0.027884275 0.0018826475 -0.0015779486 0.0030457485 -0.020648636 0.01274666 
A1GP7SFKQ719HI	0.01870308 0.025042024 -0.027973525 -0.012692546 0.00867612 -0.012219138 -0.023924297 -0.0061449627 0.0056021353 -0.026882695 -0.005945704 0.034156196 -0.006094302 0.018915659 -0.042631213 0.02120532 -0.009458183 -0.02242705 -0.025414342 -0.034073867 -0.012120699 -0.032707613 -0.016580239 -0.024437187 0.02185628 0.013611659 0.004378667 0.0049653975 0.05390422 0.030035181 -0.053995363 0.009772634 -0.0073173502 0.019723268 0.007894814 -0.017413558 0.01812353 -0.02474721 -0.031124165 -0.029086722 0.010679224 0.0015134452 -0.036548156 -0.00014012241 0.0028774962 0.02688275 0.017708097 0.021426896 -0.023322638 -0.0005094695 0.009560938 0.014846449 -0.023076637 -0.012697278 0.010592228 0.013094976 -0.032456163 0.0056676646 -0.028835438 0.020748615 -0.0006344037 -0.00016051653 -0.010144642 -0.0013738954 0.01938516 0.0019984508 0.03338258 -0.0277923 -0.015399513 0.028541384 -0.0066392818 9.347712e-05 0.0024656225 0.014445488 -0.005884646 0.025272 -0.034297597 0.06339371 -0.011865183 -0.029100463 -0.010855308 -0.00240166 0.017639086 0.00043944232 -0.023530716 -0.047259632 -0.035538934 -0.0015059182 0.00995799 0.01746336 0.019747166 0.0064266236 -0.0071442146 -0.01714236 0.010423655 -0.011941342 -0.0031584352 -0.007369146 -0.035421226 0.016501272 -0.0064687137 0.013830187 -0.02628027 0.035688166 -0.03456156 -0.010756925 -0.01850349 0.013853571 0.010246098 -0.006825124 -0.011785114 -0.030693872 -0.012043295 0.022338906 -0.069459446 0.014236626 0.017545285 -0.02392692 0.00057822285 -0.018108586 0.023667851 0.0038771075 0.04508502 -0.013489886 0.010145552 -0.007128614 -0.03240842 0.0011037529 
A1G7YSG5MOEOXE	-0.0043900283 0.0037507406 -0.010507824 0.016804107 -0.025118338 0.008526896 0.040154744 0.04879257 -0.0005146087 -0.00051632617 0.01804161 0.0040619774 0.009695465 0.009494926 -0.0065750224 0.008918801 0.019554913 0.00085998885 0.0173817 0.019931667 -0.043551974 -0.0071488335 0.00045347883 0.025943149 0.035227243 -0.005586626 -0.021116331 0.008403098 -0.045624085 0.0024176103 -0.04077028 -0.007731001 0.0108540645 0.0021462718 0.00749356 -0.00027161377 -0.029006634 0.03611375 0.0014942833 -0.021340588 -0.0058985446 0.01056743 -0.017686846 0.03424547 0.020499723 -0.015372552 0.013039906 -0.015092746 -0.010846126 0.006622709 0.021664627 -0.0014490216 0.024942266 -0.008893782 -0.0050525023 -0.015107782 -0.037045307 0.02359636 0.037945554 -0.036083557 0.033906583 0.0101770265 0.022120595 -0.011966233 0.030168148 0.006477132 0.043009717 0.024798531 0.0019853169 -0.0031747178 -0.042347156 -0.00036626164 -0.008245628 0.004459369 -0.007873085 -0.015740003 0.024847992 -0.009159057 0.03976842 0.00038135037 -0.014775973 -0.022740122 0.005582275 -0.025979945 0.04132918 0.015265535 0.0040518115 0.008811964 -0.017610593 -0.021601522 -0.015549518 0.0142221255 -0.04623567 0.0006933624 -0.024012363 0.0024893873 0.0014387872 0.017624144 0.022295691 -0.001508797 -0.0053657917 -0.019692684 -0.007325079 -0.0072561125 -0.017519062 0.005067548 6.49243e-05 -0.01304217 0.01854091 0.017443234 0.024134343 0.018500427 0.011961085 -0.0088488115 0.044817284 -0.0056502405 0.025839569 -0.012923278 0.014007864 0.01526926 -0.008417212 0.0010973861 -0.042672444 0.011839299 -0.006661208 0.03324069 0.022689471 0.017755475 
A1UETH6JZJARIW	0.007991261 -0.026983805 -0.013561109 0.0031255796 -0.013888237 0.0009913407 0.010309749 0.012975616 0.0031257041 0.015428464 -1.8906732e-05 -0.031040514 -0.0030575374 0.0037785945 0.007947672 -0.011127027 0.027908243 0.0011832878 0.02907162 0.008621361 -0.0063593076 -0.009325869 -0.0059199054 0.0051998277 0.046045948 -0.01109378 -0.0066927415 0.012711175 -0.015536589 -0.032360956 0.004823004 -0.012397472 0.012538785 0.007975022 -0.0018590441 -0.014763552 -0.01670548 -0.014741377 0.00618832 0.020361945 -0.0029227252 -0.023879942 -0.0076622884 -0.004383224 0.01636632 0.0055359653 -0.024856167 0.013961295 -0.017564943 -0.0016342914 -0.020486873 0.0127285905 0.010229238 0.023915922 0.008625212 -0.02734751 0.015898623 0.015255269 -0.002977895 0.009112342 -0.003831615 -0.007848413 -0.003878596 -0.0009366702 0.0078487005 -0.004680565 0.0024060884 0.011534074 -0.0048107104 -0.0025653865 -0.003891145 -0.0074134665 0.0068124584 0.006247403 0.004282815 -0.011394965 -0.0014983721 0.002947034 0.012854982 0.016913306 0.0036637885 -0.0058389655 -0.0012818474 0.04680315 0.0023516358 -0.01305732 0.005152265 -0.010319627 0.0176252 -0.012796964 0.011454076 0.016054567 0.009554348 0.013214978 0.0042902683 -0.0010204765 -0.0014652605 -0.0010769089 0.023390256 -0.016954903 0.0005704101 0.018076234 0.02526582 -0.012656869 0.014733965 0.030415736 0.01330535 0.0004392482 0.02042515 -0.009843166 0.001100074 0.007194887 0.01519864 -0.035433132 0.010704997 -0.0026115936 -0.024337025 -0.0017932486 0.021423604 0.008585022 -0.02381803 -0.01702214 -0.031137403 -0.004981975 0.00020816713 0.011229231 0.028541213 0.009810105 
