7.5775980949401855	1.0
7.651605129241943	1.0
7.550308704376221	1.0
7.630550861358643	1.0
7.583829879760742	1.0
7.645184516906738	1.0
7.610506534576416	1.0
7.616367816925049	1.0
7.617482662200928	1.0
7.64851188659668	1.0
7.567746639251709	1.0
7.589130878448486	1.0
7.652047157287598	1.0
7.610543251037598	1.0
7.661732196807861	1.0
7.683943271636963	1.0
7.671422481536865	1.0
7.511834621429443	1.0
7.669266223907471	1.0
7.663790225982666	1.0
7.576884746551514	1.0
7.648169994354248	1.0
7.634748935699463	1.0
7.619792461395264	1.0
7.670511722564697	1.0
7.64740514755249	1.0
7.515900135040283	1.0
7.583500385284424	1.0
7.52958345413208	1.0
7.623350620269775	1.0
7.631734848022461	1.0
7.671442985534668	1.0
7.4654645919799805	1.0
7.626451015472412	1.0
7.645020008087158	1.0
7.510911464691162	1.0
7.577399730682373	1.0
7.637680530548096	1.0
7.579806804656982	1.0
7.632890224456787	1.0
7.650829315185547	1.0
7.617700576782227	1.0
7.652620792388916	1.0
7.624972820281982	1.0
7.653106212615967	1.0
7.626918792724609	1.0
7.591248035430908	1.0
7.6763787269592285	1.0
7.683563709259033	1.0
7.623755931854248	1.0
7.639856815338135	1.0
7.605578899383545	1.0
7.55582857131958	1.0
7.684335231781006	1.0
7.6317548751831055	1.0
7.634811878204346	1.0
7.6476545333862305	1.0
7.643847942352295	1.0
7.6067214012146	1.0
7.498379230499268	1.0
7.677450180053711	1.0
7.657508373260498	1.0
7.624731540679932	1.0
7.657632350921631	1.0
7.721948146820068	1.0
7.520082950592041	1.0
7.6357550621032715	1.0
7.579432964324951	1.0
7.636333465576172	1.0
7.64939546585083	1.0
7.647730350494385	1.0
7.618772983551025	1.0
7.5686259269714355	1.0
7.625288963317871	1.0
7.608709812164307	1.0
7.639361381530762	1.0
7.61261510848999	1.0
7.657940864562988	1.0
7.602396488189697	1.0
7.577399730682373	1.0
7.641354560852051	1.0
7.691238880157471	1.0
7.637082576751709	1.0
7.653852939605713	1.0
7.607127666473389	1.0
7.612484455108643	1.0
7.708508014678955	1.0
7.641465187072754	1.0
7.633697509765625	1.0
7.644442558288574	1.0
7.626362323760986	1.0
7.5628156661987305	1.0
7.616078853607178	1.0
7.526806354522705	1.0
7.643997669219971	1.0
7.614261150360107	1.0
7.59363317489624	1.0
7.594100475311279	1.0
7.6166510581970215	1.0
7.5822834968566895	1.0
7.600006580352783	1.0
7.64792013168335	1.0
7.724106788635254	1.0
7.6206440925598145	1.0
7.540585994720459	1.0
7.655592441558838	1.0
7.616642951965332	1.0
7.719058990478516	1.0
7.606420040130615	1.0
7.669694900512695	1.0
7.593771457672119	1.0
7.63962984085083	1.0
7.511050701141357	1.0
7.627707481384277	1.0
7.604339122772217	1.0
7.549388408660889	1.0
