B0002E1NQ4	-0.112482734 -0.111923896 0.083512925 0.12340581 -0.04998564 0.28267026 0.29477438 -0.041092254 0.06404227 -0.09456836 0.030824708 -0.16999751 0.11185207 0.39122796 -0.107806675 0.16586445 0.31202245 0.1389 0.017725384 0.15720089 0.08910366 -0.03549241 0.06800779 0.025633508 0.06670593 0.00048902666 0.29475355 0.12326353 0.054408364 0.03572682 0.078997016 -0.09140938 -0.092779934 -0.0457993 0.15758036 -0.021852866 0.2982674 0.18084888 0.13533394 -0.1734307 0.017814947 -0.022893235 -0.1007888 -0.15729843 0.098615244 -0.040947758 -0.35173604 -0.00818959 0.24635659 0.11989493 -0.08889577 0.31011796 -0.49069205 0.14760384 0.19591545 -0.075932056 -0.0028050824 -0.117439985 -0.15028065 0.28232917 -0.32058886 -0.17885081 -0.016895248 -0.04683983 -0.21762031 0.045479406 -0.096735924 -0.16251743 0.035027035 0.13982168 -0.042066615 -0.014596696 -0.17345516 0.10231579 -0.097947024 -0.045611992 0.26611298 0.20496243 -0.04026554 0.06328036 -0.07010954 0.22019961 0.1582575 0.17211659 -0.14545956 -0.30548686 0.033346273 0.07026104 -0.1254549 -0.306675 0.060184263 0.1702457 -0.05009503 0.03293675 -0.1546856 0.21110243 -0.14194931 0.15599611 -0.011194957 0.084213264 -0.0226924 0.033334322 -0.035335634 -0.07537062 -0.1719535 0.014126138 -0.10849481 -0.1261213 0.32417154 0.255914 -0.19103958 -0.096661724 0.029439628 -0.3499225 -0.26779827 0.12011698 0.036520187 0.23569554 -0.15536879 0.05040568 -0.12966053 -0.1382566 -0.10970971 -0.2216148 -0.07604036 -0.32275072 -0.24339195 0.124121085 
B0002F7IN0	-0.138169 -0.018483663 0.35889018 0.121975936 -0.029324077 0.13572386 0.23472388 0.38093293 0.16121177 -0.062316176 0.122059464 -0.46787924 0.116210066 0.19113392 -0.033673104 -0.21165381 0.1200425 -0.069818914 0.043585468 -0.1788895 -0.31945366 0.12835157 0.2681218 -0.04157837 -0.15944342 0.0804972 0.26876348 0.14581628 0.11801727 -0.0058535216 0.09357522 0.07801135 0.28313977 -0.108425 0.025455393 -0.20631629 0.18954267 -0.031378448 0.3227302 -0.1366424 0.2883062 0.15655711 -0.3193807 0.09593479 0.26720354 0.07977316 -0.1854376 -0.033125907 -0.10065923 0.17885815 -0.36800587 0.72338355 0.32636055 -0.36490622 0.119804755 0.13040538 -0.2559457 -0.054788236 -0.08391581 -0.08118113 -0.06538431 -0.10330297 -0.24796426 -0.20369563 -0.15657565 0.26828474 -0.12592638 0.27680987 0.04058954 0.56946266 0.09687443 -0.21050362 -0.2378713 -0.06158003 -0.15692616 0.37900734 0.063666336 0.13670778 0.19759952 -0.08360003 0.13306955 0.6933562 0.24269272 0.06733156 0.056300044 0.122810066 0.18504812 0.07455016 -0.0059332913 -0.22093089 -0.06988311 0.3673764 0.18757619 0.22211781 -0.04925149 -0.09361351 -0.36483935 -0.13452373 0.12351484 -0.37675068 -0.034382887 -0.23638679 -0.4153391 0.389288 0.1019927 0.1513991 -0.4202896 0.0041672364 0.170109 0.18497078 -0.16240208 0.0659922 0.067203596 -0.32936662 -0.16588783 -0.17965537 -0.058226295 0.26832134 -0.14450993 0.042991888 -0.5629674 0.02612894 0.41903567 0.030737203 -0.15848193 -0.27707303 -0.043796934 0.40307188 
B0002H03YY	-0.011117809 -0.078440264 0.3254943 0.26947963 -0.051586647 0.17677358 0.123781204 -0.092127346 0.45304874 0.26434013 0.10621301 0.07823932 -0.10826622 -0.1445525 -0.11944346 -0.17682178 0.032919373 0.114981 -0.088272184 -0.016690174 -0.018057253 -0.17562804 -0.021018405 0.103787564 -0.026857432 -0.089980654 0.16187257 -0.09880146 0.15111688 -0.1538069 0.096378796 -0.077128425 -0.28187346 -0.01765127 -0.021570034 -0.0583335 -0.14347857 -0.0041429345 0.2608548 0.13661203 -0.22052205 0.03036298 -0.11403547 -0.17363091 -0.0819201 -0.032801215 0.11690101 0.16390187 0.097319685 0.22086003 0.025345566 0.1102 -0.14157665 -0.045170028 -0.24576321 0.15478064 -0.0961595 -0.14831161 0.024408318 0.034232903 -0.13711889 -0.13361342 -0.14231622 -0.24168094 -0.068259954 -0.12467372 -0.2672418 0.06301373 0.23590434 -0.0022321865 0.070257075 -0.08453469 -0.054761942 -0.15938622 -0.15815663 0.1795229 0.09156675 0.2839832 -0.062044308 -0.06781617 -0.32157844 0.32571742 0.1442482 -0.075490765 -0.10739476 -0.28525996 -0.14026082 -0.03241432 -0.071816355 -0.17453869 0.21155633 -0.1410858 -0.011675191 0.17390539 0.009783107 0.049325857 -0.18214996 0.020578718 0.033894178 0.21507265 0.13215707 -0.022137936 0.020236159 0.16890113 -0.06612418 -0.039888434 -0.099342674 0.024681382 -0.20114958 0.2809334 0.18542711 0.049440347 -0.3585443 -0.01849615 0.08897569 0.20349108 -0.030632993 -0.041773982 0.17185697 -0.07879216 0.2871336 0.18706636 0.029832387 0.11886806 -0.1289438 0.01248342 0.08094358 0.06217282 
B0040ZBI52	0.069745995 0.4442561 0.18248704 -0.17917812 0.03554261 -0.04315689 0.14810014 0.08284804 -0.35792965 0.18898109 0.006547868 0.33286715 0.16957586 0.14985253 -0.18741421 -0.36226496 -0.33240974 0.027574522 -0.14222191 -0.481426 0.3485313 -0.46393415 0.03450447 -0.21484816 0.29739144 0.03425897 0.30932447 0.017522179 0.4945499 0.018962173 -0.009888006 0.10572202 -0.43281108 0.7481827 0.081253015 0.60059416 0.013459543 -0.1729301 -0.51565415 -0.35799313 0.11697373 0.23284249 -0.24351254 -0.38795552 0.06455319 0.10342948 0.4642196 0.28576806 -0.04205799 -0.017625174 0.7383634 -0.42198092 -0.119594544 -0.093278654 0.6379727 -0.4734725 0.12430155 -0.21970738 -0.07995917 0.3076964 0.06760242 0.5657089 0.030823382 0.09181483 0.53420323 -0.16156192 0.0503868 -0.4761926 -0.06917966 -0.061678883 0.114931546 -0.3066227 0.042997003 0.5029771 -0.14028884 0.2207648 0.17129833 -0.2922979 -0.2969966 -0.08879116 0.2258496 -0.10348993 -0.53238106 0.3515593 -0.1348777 0.014375596 -0.32415196 -0.0948067 -0.27347556 0.32684904 0.03616877 -0.34419888 0.0024843465 -0.5093354 0.27428448 0.08297982 0.35469404 0.10409615 0.19069877 0.049612463 -0.0027123527 0.5650766 -0.06290326 0.25456548 -0.13342762 0.4482834 -0.09733686 0.5853504 -0.13765535 0.25128394 -0.34110665 -0.20147698 -0.29057574 0.20416369 -0.308644 0.027107794 0.17808206 -0.5384247 0.39081532 -0.27807948 0.2232297 0.24711224 -0.021960488 -0.097924136 0.2378226 -0.1904595 -0.30891076 -0.35535863 
B002M8GBDI	-0.16465548 0.34965962 -0.0050879708 0.25556484 0.32796568 0.04105244 0.33339295 0.15550219 -0.22463568 -0.12928163 -0.043993346 -0.2137352 0.008694215 0.44573486 0.049902193 0.2518324 -0.11985663 0.49742717 -0.08706081 -0.34583804 -0.060379494 0.28781155 0.2635175 -0.15017681 0.19821417 0.2880968 0.23933306 0.3874723 0.09861751 0.1756421 0.23205428 0.10192551 -0.06925089 0.0021254916 0.3960831 -0.17886826 0.16833559 -0.32821473 -0.57745963 -0.25331804 0.29937235 0.15152834 -0.21708098 -0.027574789 -0.049703687 -0.05915527 -0.22033522 0.2201607 -0.1134338 0.082055636 -0.13103856 0.112758644 0.11811382 0.08374787 0.43467206 -0.20159619 -0.15783912 0.101381 -0.38905072 0.20872419 -0.08414305 0.44244015 -0.10485026 0.4032687 -0.2849511 0.41877034 -0.022371517 0.3854233 0.03434061 0.14845291 0.10487275 -0.5248575 -0.25465363 0.07466937 0.10624949 -0.05535531 0.15194403 -0.12519851 -0.071145326 0.06573976 0.1403006 -0.22396715 -0.67571646 0.5431966 0.37244037 0.22791167 0.16288717 0.3962163 0.044144943 -0.19218943 -0.03937523 0.0041743726 0.5018859 -0.0047643227 0.051673282 0.41759476 0.034020763 -0.15522614 -0.045720864 -0.31889105 0.38155496 -0.16949575 -0.24030323 -0.0104844235 0.11662123 0.14362568 -0.26480085 0.27906767 0.16987757 -0.035244547 -0.36113128 -0.2626675 0.2910241 -0.32934052 -0.22448191 -0.0015430492 -0.0016807715 0.10220732 -0.45955142 -0.17923582 -0.4188243 0.12193464 0.18857321 -0.56439406 0.2533583 -0.48116878 -0.1549627 0.10902677 
B0073XCYO2	-0.08724866 -0.33650333 -0.2147778 0.14647977 -0.19283792 0.29821497 0.055432778 -0.102126956 0.2026381 0.025601955 -0.15247601 -0.13287105 0.05633641 0.1999861 -0.15044281 0.07234059 0.09917553 -0.0626106 0.09667956 0.20407902 -0.12714623 -0.18672965 0.13689743 0.101558544 -0.0991723 -0.051608462 -0.0064256424 -0.26478964 -0.0025449449 0.14164913 0.03509087 0.0477808 -0.1335402 -0.22795023 -0.2128592 -0.36284453 0.014765104 0.16950054 0.5592441 0.11036829 -0.18947662 0.06931346 0.022148268 -0.18173657 0.012760171 0.1354801 -0.17460078 -0.21089092 0.12822485 0.25127223 0.03576972 0.31077033 -0.22129312 -0.06265195 -0.43051946 0.23191747 0.013397085 -0.12415095 -0.038305864 0.1278983 -0.43402353 -0.30130377 -0.2404228 -0.33121362 0.014367647 -0.15070681 0.13223182 0.028752122 0.095105946 0.0123144295 -0.19544968 0.047162317 -0.048654985 -0.2485807 -0.07354956 0.11786644 -0.04068537 0.30248135 -0.05951814 0.05833134 -0.2700565 0.33846277 0.35061845 -0.12818393 -0.10826131 -0.23896532 -0.13135065 -0.1322366 -0.01385661 -0.091754705 -0.13008289 0.040340055 -0.33983725 0.008615152 -0.13831586 0.14626071 -0.5049116 -0.02156964 -0.35197756 -0.09497491 -0.08853405 -0.08431451 -0.1938367 0.31206524 -0.10191532 -0.23835622 -0.011945863 -0.18281798 0.2253233 0.26999396 0.028366938 0.19785528 -0.24621655 -0.067500085 0.17851132 0.010055521 -0.2694436 0.08553605 0.030304862 -0.0014174351 -0.1031488 -0.033558033 0.118517525 0.04652923 -0.26586112 0.09857732 -0.019341536 0.13438383 
B0002HLL8G	0.15497835 -0.27642164 0.236567 0.3256371 -0.08889877 0.27014986 0.14096667 -0.0018512261 0.47079396 0.18327671 0.09107641 -0.081042975 -0.04411688 -0.23742314 -0.1620643 -0.10551092 0.3721845 0.055581115 -0.039099634 0.04764183 0.0119506335 -0.011099871 -0.10170402 0.14577952 -0.10602419 -0.05049892 0.26292318 -0.3119813 0.12572044 -0.2969639 -0.067005455 -0.097519286 -0.11539426 -0.10593953 -0.16954382 -0.093755245 -0.18532048 0.06835927 0.2238737 0.1981662 -0.17042892 -0.0005609573 0.0009032875 -0.2982657 0.17091699 0.13402425 0.24445838 0.18705492 0.17162706 0.21684958 -0.060807537 0.15208168 -0.1798874 -0.16736102 -0.26705995 0.23070386 0.06980848 0.06211061 -0.011725527 0.20437463 -0.10404017 -0.21842784 -0.29214856 -0.3630467 -0.09791077 -0.07804448 -0.085627645 0.008326118 0.026461788 -0.007273905 0.19018151 -0.094467394 0.036493916 -0.09915901 -0.29680133 -0.029898485 -0.03961926 0.23837695 -0.13187693 -0.20727088 -0.13219088 0.28375953 0.27577293 -0.05151168 -0.0014962713 -0.23071243 -0.007518473 -0.121714436 -0.08078485 -0.23448348 0.13063732 -0.14297244 -0.22641523 0.15523133 -0.0737321 0.122029275 -0.118052304 0.08495882 -0.0818529 0.17166308 -0.047253426 -0.2631867 0.083544575 0.097366765 -0.11550299 -0.07104561 0.1279328 -0.08504924 -0.19843882 0.2310106 0.28028366 0.031383116 -0.28225267 -0.11464272 0.036046747 0.22752763 -0.013763712 0.039007008 0.22628115 -0.053552415 -0.0014258685 0.03716466 0.0044305935 0.12171682 -0.27881905 0.066324145 -0.101872966 0.18612212 
B000EEJAFS	0.033083107 -0.10546093 0.16636145 -0.056948207 -0.24220581 0.18320937 0.021686142 0.23081997 0.27700537 -0.15963787 0.08918504 0.14283197 0.114451766 -0.06659839 -0.036249224 -0.2528692 0.19046193 -0.16780058 0.26379332 0.1781845 0.21065123 -0.19914687 0.19059362 -0.023579033 -0.018264446 0.12894285 0.35330516 -0.17917323 0.052409217 0.04203953 -0.070726365 -0.17016654 -0.16196202 0.23757054 -0.21616487 0.35964432 0.18193136 0.14607449 -0.14990664 -0.08928484 0.12110839 0.35305107 -0.134358 -0.34843856 0.13866062 -0.14644839 -0.021519145 -0.031074451 -0.07699709 0.054276068 0.3063508 0.13778728 -0.24642237 -0.39321932 0.052086357 0.089649715 -0.001981247 0.016452188 -0.23348886 0.14780901 -0.075187474 -0.15359516 -0.05456396 -0.14627963 -0.14385957 -0.27065355 -0.07358452 -0.034268975 -0.06435424 0.24727227 0.04852845 -0.112924084 0.009312195 0.35753322 -0.070261575 0.04082801 0.1395853 0.02556673 -0.08519028 0.06921197 0.12343953 0.2499494 0.35478136 0.11636939 0.12385583 -0.4253013 -0.26141706 -0.21195075 -0.23304555 0.30791736 -0.14758022 -0.012146359 -0.24050179 -0.046098065 -0.005081828 0.21874246 -0.4486107 -0.3805684 -0.14677082 -0.013961136 -0.12012608 0.13464466 -0.30664498 0.24173853 -0.114521675 0.052934498 -0.10922087 0.17226191 0.102739185 0.22102536 0.18999548 0.032461353 -0.24223982 -0.10248522 -0.26231772 0.28319004 0.0923939 -0.1305735 -0.06797179 -0.26980913 0.15062375 0.26214615 0.100344904 0.22475637 -0.20209302 -0.16213858 -0.29030156 -0.06678646 
B0016ZZKJO	-0.027433224 0.18515429 0.353194 -0.29176515 -0.09119534 -0.05199358 -0.23194282 0.45191914 0.21896167 0.036686357 0.20772539 0.88465095 -0.020072319 -0.37253436 -0.114747934 -0.7137567 -0.63589764 -0.16729464 0.382524 0.028521918 0.36926758 -0.59120446 0.10911638 -0.35222018 0.14281061 0.12076914 -0.10397531 -0.14329988 0.2307701 0.32875404 0.17338404 0.24845426 -0.32253733 0.08976446 -0.1684419 0.60238934 0.09727663 -0.047124144 -0.36463252 -0.20301765 0.20831272 0.48540998 -0.3564459 -0.3152013 -0.16724192 0.10541847 0.16058992 0.23334967 -0.3440606 -0.080856085 0.811148 -0.057253364 0.11504812 -0.36108214 0.3622245 -0.20161073 0.005931479 -0.032500006 -0.42582658 -0.053537432 0.24333137 0.27915823 0.029486949 0.11415333 -0.09319778 -0.33540574 0.020224962 0.019098004 0.0039913086 0.20990609 -0.12489586 -0.16194296 0.08303846 0.53810394 0.041714855 0.40364686 0.05799394 -0.24737875 -0.2542903 0.18601678 0.17910574 0.013564432 -0.13234346 0.34536773 -0.058619943 -0.08515395 -0.6997859 -0.025886983 -0.2199671 0.46578768 -0.19960766 -0.5498172 -0.2766275 -0.26213866 0.06461648 0.1864014 -0.39623037 -0.39245805 -0.14658499 0.3285574 0.17001145 0.6016338 -0.20920378 0.28936023 -0.037098113 0.3070559 -0.26670834 0.6446162 -0.2924984 0.12214437 0.20186618 -0.044359088 -0.36485997 0.41862348 -0.022065792 0.44480538 0.06891417 -0.6967634 0.15283833 -0.6477985 0.62437254 0.7376756 0.03225226 0.2560626 0.25337836 -0.1698858 -0.21932332 -0.22908981 
B0002CZVK0	-0.032155376 0.18210615 0.19741252 -0.34735194 -0.1662771 -0.13397916 -0.17623085 0.3766314 0.1961777 0.043039754 0.1831812 0.82409817 0.054894287 -0.25285113 0.016578218 -0.6546965 -0.76709074 -0.20415173 0.44535685 -3.5344172e-05 0.37214085 -0.6370209 0.04660953 -0.4657727 0.1288794 0.14580639 -0.24795252 -0.11982261 0.15052406 0.30655104 0.0713447 0.2550452 -0.3069837 0.13945824 -0.17079116 0.68493074 0.11212948 -0.07677959 -0.35315153 -0.33886155 0.2315915 0.4362711 -0.40550083 -0.10063359 -0.041666314 0.065901704 -0.025771271 0.070694074 -0.42745674 0.004964904 0.78700864 -0.060781933 0.084525846 -0.25403017 0.36006314 -0.1587118 -0.12955895 -0.13958585 -0.28353736 -0.169232 0.12057324 0.43849868 0.038528025 0.097864345 -0.0235603 -0.24509953 0.014547183 0.121691704 0.06615619 0.032255773 -0.33995202 -0.080699734 0.07263342 0.41916066 0.1145126 0.26423165 -0.052151047 -0.047358066 -0.2510503 0.4614392 0.19434145 -0.07715832 -0.065850735 0.24385948 0.022727555 -0.1876454 -0.69001657 0.017302517 -0.3653162 0.5986092 -0.26363456 -0.36393696 -0.1558737 -0.25255996 0.14680323 0.09037509 -0.31557956 -0.4780395 -0.17989786 0.18621907 -0.054039385 0.6708836 -0.14437512 0.28837794 -0.11469632 0.41957605 -0.21146452 0.6100711 -0.11061422 0.23198512 0.19729602 0.0042841346 -0.41525555 0.41231692 0.05722616 0.4534768 0.025790473 -0.5259552 0.012460984 -0.61909425 0.43783638 0.70500475 -0.012161197 0.24171379 0.19177769 -0.065954626 -0.27210638 -0.17927714 
